date,filename,total_rain,rain_class,period,wet
2023-08-05 22:35:00,SMM00894_20230805_223500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 22:40:00,SMM00894_20230805_224000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 22:45:00,SMM00894_20230805_224500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 22:50:00,SMM00894_20230805_225000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 22:55:00,SMM00894_20230805_225500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:00:00,SMM00894_20230805_230000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:05:00,SMM00894_20230805_230500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:10:00,SMM00894_20230805_231000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:15:00,SMM00894_20230805_231500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:20:00,SMM00894_20230805_232000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:25:00,SMM00894_20230805_232500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:30:00,SMM00894_20230805_233000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:35:00,SMM00894_20230805_233500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:40:00,SMM00894_20230805_234000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:45:00,SMM00894_20230805_234500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:50:00,SMM00894_20230805_235000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-05 23:55:00,SMM00894_20230805_235500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:00:00,SMM00894_20230806_000000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:05:00,SMM00894_20230806_000500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:10:00,SMM00894_20230806_001000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:15:00,SMM00894_20230806_001500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:20:00,SMM00894_20230806_002000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:25:00,SMM00894_20230806_002500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:30:00,SMM00894_20230806_003000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:35:00,SMM00894_20230806_003500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:40:00,SMM00894_20230806_004000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:45:00,SMM00894_20230806_004500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:50:00,SMM00894_20230806_005000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 00:55:00,SMM00894_20230806_005500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:00:00,SMM00894_20230806_010000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:05:00,SMM00894_20230806_010500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:10:00,SMM00894_20230806_011000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:15:00,SMM00894_20230806_011500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:20:00,SMM00894_20230806_012000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:25:00,SMM00894_20230806_012500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:30:00,SMM00894_20230806_013000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:35:00,SMM00894_20230806_013500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:40:00,SMM00894_20230806_014000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:45:00,SMM00894_20230806_014500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:50:00,SMM00894_20230806_015000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 01:55:00,SMM00894_20230806_015500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:00:00,SMM00894_20230806_020000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:05:00,SMM00894_20230806_020500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:10:00,SMM00894_20230806_021000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:15:00,SMM00894_20230806_021500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:20:00,SMM00894_20230806_022000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:25:00,SMM00894_20230806_022500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:30:00,SMM00894_20230806_023000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:35:00,SMM00894_20230806_023500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:40:00,SMM00894_20230806_024000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:45:00,SMM00894_20230806_024500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:50:00,SMM00894_20230806_025000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 02:55:00,SMM00894_20230806_025500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:00:00,SMM00894_20230806_030000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:05:00,SMM00894_20230806_030500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:10:00,SMM00894_20230806_031000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:15:00,SMM00894_20230806_031500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:20:00,SMM00894_20230806_032000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:25:00,SMM00894_20230806_032500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:30:00,SMM00894_20230806_033000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:35:00,SMM00894_20230806_033500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:40:00,SMM00894_20230806_034000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:45:00,SMM00894_20230806_034500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:50:00,SMM00894_20230806_035000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 03:55:00,SMM00894_20230806_035500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:00:00,SMM00894_20230806_040000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:05:00,SMM00894_20230806_040500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:10:00,SMM00894_20230806_041000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:15:00,SMM00894_20230806_041500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:20:00,SMM00894_20230806_042000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:25:00,SMM00894_20230806_042500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:30:00,SMM00894_20230806_043000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:35:00,SMM00894_20230806_043500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:40:00,SMM00894_20230806_044000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:45:00,SMM00894_20230806_044500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:50:00,SMM00894_20230806_045000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 04:55:00,SMM00894_20230806_045500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:00:00,SMM00894_20230806_050000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:05:00,SMM00894_20230806_050500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:10:00,SMM00894_20230806_051000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:15:00,SMM00894_20230806_051500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:20:00,SMM00894_20230806_052000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:25:00,SMM00894_20230806_052500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:30:00,SMM00894_20230806_053000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:35:00,SMM00894_20230806_053500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:40:00,SMM00894_20230806_054000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:45:00,SMM00894_20230806_054500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:50:00,SMM00894_20230806_055000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 05:55:00,SMM00894_20230806_055500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 06:00:00,SMM00894_20230806_060000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:05:00,SMM00894_20230806_060500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:10:00,SMM00894_20230806_061000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:15:00,SMM00894_20230806_061500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:20:00,SMM00894_20230806_062000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:25:00,SMM00894_20230806_062500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:30:00,SMM00894_20230806_063000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:35:00,SMM00894_20230806_063500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:40:00,SMM00894_20230806_064000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:45:00,SMM00894_20230806_064500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:50:00,SMM00894_20230806_065000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 06:55:00,SMM00894_20230806_065500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:00:00,SMM00894_20230806_070000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:05:00,SMM00894_20230806_070500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:10:00,SMM00894_20230806_071000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:15:00,SMM00894_20230806_071500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:20:00,SMM00894_20230806_072000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:25:00,SMM00894_20230806_072500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:30:00,SMM00894_20230806_073000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:35:00,SMM00894_20230806_073500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:40:00,SMM00894_20230806_074000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:45:00,SMM00894_20230806_074500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:50:00,SMM00894_20230806_075000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 07:55:00,SMM00894_20230806_075500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:00:00,SMM00894_20230806_080000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:05:00,SMM00894_20230806_080500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:10:00,SMM00894_20230806_081000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:15:00,SMM00894_20230806_081500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:20:00,SMM00894_20230806_082000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:25:00,SMM00894_20230806_082500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:30:00,SMM00894_20230806_083000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:35:00,SMM00894_20230806_083500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:40:00,SMM00894_20230806_084000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:45:00,SMM00894_20230806_084500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:50:00,SMM00894_20230806_085000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 08:55:00,SMM00894_20230806_085500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:00:00,SMM00894_20230806_090000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:05:00,SMM00894_20230806_090500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:10:00,SMM00894_20230806_091000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:15:00,SMM00894_20230806_091500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:20:00,SMM00894_20230806_092000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:25:00,SMM00894_20230806_092500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:30:00,SMM00894_20230806_093000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:35:00,SMM00894_20230806_093500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:40:00,SMM00894_20230806_094000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:45:00,SMM00894_20230806_094500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:50:00,SMM00894_20230806_095000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 09:55:00,SMM00894_20230806_095500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:00:00,SMM00894_20230806_100000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:05:00,SMM00894_20230806_100500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:10:00,SMM00894_20230806_101000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:15:00,SMM00894_20230806_101500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:20:00,SMM00894_20230806_102000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:25:00,SMM00894_20230806_102500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:30:00,SMM00894_20230806_103000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:35:00,SMM00894_20230806_103500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:40:00,SMM00894_20230806_104000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:45:00,SMM00894_20230806_104500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:50:00,SMM00894_20230806_105000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 10:55:00,SMM00894_20230806_105500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:00:00,SMM00894_20230806_110000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:05:00,SMM00894_20230806_110500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:10:00,SMM00894_20230806_111000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:15:00,SMM00894_20230806_111500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:20:00,SMM00894_20230806_112000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:25:00,SMM00894_20230806_112500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:30:00,SMM00894_20230806_113000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:35:00,SMM00894_20230806_113500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:40:00,SMM00894_20230806_114000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:45:00,SMM00894_20230806_114500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:50:00,SMM00894_20230806_115000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 11:55:00,SMM00894_20230806_115500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-08-06 12:00:00,SMM00894_20230806_120000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:05:00,SMM00894_20230806_120500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:10:00,SMM00894_20230806_121000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:15:00,SMM00894_20230806_121500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:20:00,SMM00894_20230806_122000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:25:00,SMM00894_20230806_122500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:30:00,SMM00894_20230806_123000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:35:00,SMM00894_20230806_123500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:40:00,SMM00894_20230806_124000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:45:00,SMM00894_20230806_124500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:50:00,SMM00894_20230806_125000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 12:55:00,SMM00894_20230806_125500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:00:00,SMM00894_20230806_130000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:05:00,SMM00894_20230806_130500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:10:00,SMM00894_20230806_131000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:15:00,SMM00894_20230806_131500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:20:00,SMM00894_20230806_132000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:25:00,SMM00894_20230806_132500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:30:00,SMM00894_20230806_133000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:35:00,SMM00894_20230806_133500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:40:00,SMM00894_20230806_134000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:45:00,SMM00894_20230806_134500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:50:00,SMM00894_20230806_135000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 13:55:00,SMM00894_20230806_135500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:00:00,SMM00894_20230806_140000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:05:00,SMM00894_20230806_140500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:10:00,SMM00894_20230806_141000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:15:00,SMM00894_20230806_141500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:20:00,SMM00894_20230806_142000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:25:00,SMM00894_20230806_142500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:30:00,SMM00894_20230806_143000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:35:00,SMM00894_20230806_143500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:40:00,SMM00894_20230806_144000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:45:00,SMM00894_20230806_144500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:50:00,SMM00894_20230806_145000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 14:55:00,SMM00894_20230806_145500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:00:00,SMM00894_20230806_150000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:05:00,SMM00894_20230806_150500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:10:00,SMM00894_20230806_151000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:15:00,SMM00894_20230806_151500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:20:00,SMM00894_20230806_152000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:25:00,SMM00894_20230806_152500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:30:00,SMM00894_20230806_153000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:35:00,SMM00894_20230806_153500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:40:00,SMM00894_20230806_154000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:45:00,SMM00894_20230806_154500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:50:00,SMM00894_20230806_155000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 15:55:00,SMM00894_20230806_155500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:00:00,SMM00894_20230806_160000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:05:00,SMM00894_20230806_160500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:10:00,SMM00894_20230806_161000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:15:00,SMM00894_20230806_161500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:20:00,SMM00894_20230806_162000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:25:00,SMM00894_20230806_162500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:30:00,SMM00894_20230806_163000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:35:00,SMM00894_20230806_163500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:40:00,SMM00894_20230806_164000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:45:00,SMM00894_20230806_164500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:50:00,SMM00894_20230806_165000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 16:55:00,SMM00894_20230806_165500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:00:00,SMM00894_20230806_170000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:05:00,SMM00894_20230806_170500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:10:00,SMM00894_20230806_171000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:15:00,SMM00894_20230806_171500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:20:00,SMM00894_20230806_172000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:25:00,SMM00894_20230806_172500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:30:00,SMM00894_20230806_173000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:35:00,SMM00894_20230806_173500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:40:00,SMM00894_20230806_174000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:45:00,SMM00894_20230806_174500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:50:00,SMM00894_20230806_175000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 17:55:00,SMM00894_20230806_175500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-08-06 18:00:00,SMM00894_20230806_180000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:05:00,SMM00894_20230806_180500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:10:00,SMM00894_20230806_181000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:15:00,SMM00894_20230806_181500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:20:00,SMM00894_20230806_182000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:25:00,SMM00894_20230806_182500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:30:00,SMM00894_20230806_183000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:35:00,SMM00894_20230806_183500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:40:00,SMM00894_20230806_184000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:45:00,SMM00894_20230806_184500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:50:00,SMM00894_20230806_185000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 18:55:00,SMM00894_20230806_185500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:00:00,SMM00894_20230806_190000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:05:00,SMM00894_20230806_190500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:10:00,SMM00894_20230806_191000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:15:00,SMM00894_20230806_191500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:20:00,SMM00894_20230806_192000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:25:00,SMM00894_20230806_192500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:30:00,SMM00894_20230806_193000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:35:00,SMM00894_20230806_193500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:40:00,SMM00894_20230806_194000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:45:00,SMM00894_20230806_194500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:50:00,SMM00894_20230806_195000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-08-06 19:55:00,SMM00894_20230806_195500_0-0_no-rain_night.wav,0.0,no-rain,night,
